repr	class	index	pos	pwn31	dbpedia	comment	wikidata	he_wiki	context	register	dating	frequency	babelnet	other	en_wiktionary
c3mWna!H RaSa!r	other	0	numeral.cardinal	13770005-n											
c3mWnE!H	other	0	numeral.cardinal	13767226-n											
c3mWnE!H RESre!H	other	0	numeral.cardinal	13770005-n											
c3mWni!m	other	0	numeral.cardinal	13772304-n	80_(number)										
c3mW!t	noun	0	noun		Book_of_Exodus										
c3nA!t cA_batW!n	noun	0	noun	15164943-n	Sabbatical										
c3nA!t hA_lI_mudi!m	noun	0	noun	15228361-n	Academic_year										
c3nati!	noun	0	adjective	01976215-s											
c3nA!t QW!r	noun	0	noun	13678138-n	Light-year										
c3natW!n	noun	0	noun	06438138-n											
c3nA!yIm	other	0	numeral.cardinal	13765409-n											
c3nE!qEl	noun	0	noun			a coin of 2 NIS		שני_שקלים_חדשים_(מטבע)							
c3ninu!t	noun	0	noun	05625839-n											
c3nI_ya!H	noun	0	noun	15259923-n	Second										
c3nI_yu!t	noun	0	noun	07956120-n											
c3nI_yWni!	noun	0	adjective	01859389-a											
c3nWre!r	verb	0	verb	02275010-v											
c3nW!t haRESre!H	noun	0	noun	15173255-n											
c3pIx7u!l	noun	0	noun											https://he.wiktionary.org/wiki/%D7%A9%D7%A4%D7%9B%D7%98%D7%9C#%D7%A9%D6%B0%D7%81%D7%A4%D6%B4%D6%BC%D7%9B%D6%B0%D7%98%D6%B5%D7%9C	
c3QA!7 nE!fEc	noun	0	noun	07518219-n											
c3QAfTani!	noun	0	adjective	00104850-a											
c3QAfTani!	noun	0	adjective	00749254-s											
c3QAfTanu!t	noun	0	noun	04843499-n											
c3Qaga!H	noun	0	noun	07406880-n											
c3Qa!r	noun	0	noun	13833030-n											
c3QA!r y3raqW!t	noun	0	noun											https://he.wiktionary.org/wiki/%D7%A9%D7%90%D7%A8_%D7%99%D7%A8%D7%A7%D7%95%D7%AA	
c3qede!Y mara!q	noun	0	noun		Shkedei_marak										
c3qedI_ya!H	noun	0	noun	12665663-n											
c3Qela!H	noun	0	noun	07208256-n											
c3Qela!H	noun	0	noun	07211342-n											
c3Qela!H Qameriqa!Qit	noun	0	noun		Multiple_choice										multiple-choice_question-noun
c3QelA!t b3rera!H	noun	0	noun		Multiple_choice										multiple-choice_question-noun
c3QelW!n	noun	0	noun	06485793-n	Questionnaire										
c3QelW!n	noun	0	noun		Survey_(human_research)										
c3Qe!r baSa!r	noun	0	noun	10255246-n											
c3Qeri!t	noun	0	noun	13833396-n											
c3Qeri!t	noun	0	noun	13833030-n											
c3Qeri!t	noun	0	noun	13751346-n	Remainder										
c3QerI_yW!t	noun	0	noun	07579074-n											
c3qida!H	noun	0	noun	04872345-n											
c3Qifa!H	noun	0	noun	07499687-n											
c3Qifa!H	noun	0	noun	00838449-n											
c3Qifa!H	noun	0	noun	07499687-n											
c3qifA!t hA_m3Ri! hA_GA!s	noun	0	noun	00643689-n											
c3qifu!t	noun	0	noun	04709475-n											
c3qifu!t	noun	0	noun		Transparency_(behavior)										
c3Qiga!H	noun	0	noun	07136069-n											
c3qila!H	noun	0	noun			in the sense of weight									
c3qila!H	noun	0	noun	05793072-n											
c3Qila!H	noun	0	noun	02329022-v											
c3qilu!t	noun	0	noun	13969940-n											
c3qiqa!H	noun	0	noun	04641897-n											
c3qiRa!H	noun	0	noun	07358615-n	Sunset										
c3qiRA!t Da!m	noun	0	noun	15302448-n											
c3Qiva!H	noun	0	noun	00844353-n											
c3QivA!t cU_ma!n	noun	0	noun	00683496-n											
c3qufi!t	noun	0	noun	04244879-n											
c3QW!l	noun	0	noun		Sheol										
c3QW!l	noun	0	noun	05637164-n											
c3rAfrA!f	noun	0	noun	04334034-n	Stool_(seat)										
c3RA!t hA_ci!n	noun	0	noun	15254096-n										https://he.wiktionary.org/wiki/%D7%A9%D7%A2%D7%AA_%D7%A9%27	
c3RA!t haQE!fEs	noun	0	noun	15254096-n										https://he.wiktionary.org/wiki/%D7%A9%D7%A2%D7%AA_%D7%94%D7%90%D7%A4%D7%A1	
c3RA!t ko!cEr	noun	0	noun												window_of_opportunity-noun
c3RA!t Si!Q	noun	0	noun	15191944-n	Prime_time										
c3RA!t Si!Q	noun	0	noun	15253940-n											
c3rAvrA_bu!t	noun	0	noun	00610937-n											
c3rAvrA!v	noun	0	noun	10462606-n											
c3rAvravu!t	noun	0	noun	00610937-n											
c3riqa!H	noun	0	noun	07414756-n	Whistling										
c3ri!r	noun	0	noun	05296556-n	Muscle										
c3rira!n	noun	0	noun	14272023-n											
c3rira!n	noun	0	noun	09882251-n											
c3riri!	noun	0	adjective	00831875-a											
c3riri!	noun	0	adjective	02893874-a											
c3riru!t	noun	0	noun	04679198-n											
c3riruti!	noun	0	adjective	00722368-a											
c3riru!t le!v	noun	0	noun	04679198-n											
c3RuRi!t	noun	0	noun	12576812-n	Phaseolus										
c3RW!n cE!mEc	noun	0	noun	04362416-n	Sundial										
c3RWni!t	noun	0	noun	12403919-n											
c3RW!n jW!l	noun	0	noun	03549323-n	Hourglass										
c3RW!n RE!ZEr	noun	0	noun	04335324-n											
c3tA_D3la!n	noun	0	noun	10288326-n											
c3tA_l37a!n	noun	0	noun	00791150-s											
c3tA_l37ani!	noun	0	adjective	00791150-s											
c3tA!yIm	other	0	numeral.cardinal	13765409-n											
c3TA!yIm	other	0	numeral.cardinal	13765409-n											
c3Te!Ym RESre!H	other	0	numeral.cardinal	13768925-n											
c3ti!	noun	0	noun	04559236-n											
c3ti!l	noun	0	noun	11573045-n											
c3tila!H	noun	0	noun	00331928-n	Transplanting										
c3tiqa!H	noun	0	noun	04659331-n											
c3tiqa!H	noun	0	noun	13948583-n											
c3ti! waRe!rEv	noun	0	noun		Warp_and_weft									https://he.wiktionary.org/wiki/%D7%A9%D7%AA%D7%99_%D7%95%D7%A2%D7%A8%D7%91	
c3tI_ya!H	noun	0	noun	00844789-n											
c3va!7	fixed	0	properNoun		Shevat										
c3vA!R RESre!H	other	0	numeral.cardinal	13769865-n											
c3va!v	noun	0	noun	03582259-n	Integrated_circuit										
c3vi!	noun	0	noun	14022691-n											
c3vi!l	noun	0	noun	04473848-n											
c3vi!l	noun	0	noun	05263841-n											
c3vi!l	noun	0	noun	08633886-n											
c3vi!l hEjala!v	noun	0	noun	09377881-n											
c3vira!H	noun	0	noun	11523705-n	Refraction										
c3vira!H	noun	0	noun	00377802-n											
c3vira!H	noun	0	noun	00377208-n											
c3virA!t keli!m	noun	0	noun					שבירת_הכלים							
c3viRi!	noun	0	numeral.ordinal	13869695-n											
c3viRi!s7	noun	0	noun	10644800-n											
c3viRi!t	noun	0	numeral.partitive	13760183-n											
c3viRI_ya!H	noun	0	numeral.multiplier	08004932-n											
c3vita!H	noun	0	noun	01246221-n	Strike_action										
c3vitA!t nE!cEq	noun	0	noun	13994359-n	Armistice	"""cease-fire"""									
c3vi!v	noun	0	noun	09465742-n											
c3vI_ya!H	noun	0	noun	00089301-n											
c3vI_ya!H	noun	0	noun	13464040-n											
c3vizu!t	noun	0	noun			?07567833-n								https://he.wiktionary.org/wiki/%D7%A9%D7%91%D7%99%D7%96%D7%95%D7%AA	
c3vuRa!H	noun	0	noun	06697317-n	Oath										
c3vuRa!H	noun	0	noun	07241501-n											
c3vu!RÁ RávWda!H	noun	0	noun	15160948-n											
c3vuRA!t ca!wQ	noun	0	noun					שבועת_שווא_ושבועת_שקר							
c3vuRA!t Qémuni!m	noun	0	noun	07242765-n											
c3vuRi!	noun	0	adjective	01975568-s											
c3vuRW!n	noun	0	noun	06606462-n											
c3wa!Q na!j	noun	0	noun			resting shva, shva quiescens									
c3wa!Q na!R	noun	0	noun			shva mobile									
c3we!H kE!sEf	noun	0	adjective	02510833-a											
c3we!H nE!fEc	noun	0	adjective	01345797-s											
c3we!H Re!rEx	noun	0	adjective	02598053-s											
c3xenu!t 7Wva!H	noun	0	noun	04663408-n											
c3xiju!t	noun	0	noun	13843782-n											
c3xiju!t	noun	0	noun	13849172-n											
c3xina!H	noun	0	noun		Shekhinah										
c3xiva!H	noun	0	noun		Lying_(position)										
c3xivA!t s3mixa!H	noun	0	noun	00630558-n	Push-up										
c3xuna!H	noun	0	noun	08242011-n	Neighbourhood										
c3xuna!H	noun	0	noun	08242011-n											
c3xuna!H	noun	0	noun	08659906-n											
c3xunati!	noun	0	adjective	02767118-a											
c3xW!l	noun	0	noun	14012765-n											
c3ya!r	noun	0	noun	13833396-n											
c3zi!f	noun	0	noun	07767427-n	Plum										
c7E!qEr	noun	0	noun	03974625-n											
c7i!_bl	noun	0	noun		Shtiebel										
c7i!nqEr	noun	0	adjective	10225792-n						slang					
c7rA!yml	noun	0	noun		Shtreimel										
c7ru!dEl	noun	0	noun	07643302-n											
c7ru!dEl	noun	0	noun	07643302-n	Strudel										
c7ru!dEl	noun	0	noun		At_sign										
ca!7	verb	0	verb	01850600-v											
ca7A!f	verb	0	verb	01272763-v											
ca7A!f	verb	0	verb	00558763-v											
ca7A!j	verb	0	verb	00935365-v											
ca7i!f	noun	0	noun	02544282-a											
ca7i!jÁ	noun	0	noun	04125115-n	Carpet										
ca7i!jÁ knisa!H	noun	0	noun	03228002-n											
ca7i!jÁ m3RWfe!f	noun	0	noun	03378948-n											
ca7i!jÁ Qado!m	noun	0	noun	04073382-n											
ca7u!f	noun	0	adjective	01700618-s		"? e.g. ""shtuf shemesh"""									
ca7u!f	noun	0	adjective	00420694-s											
ca7u!jÁ	noun	0	adjective	00662446-s											
ca7u!jÁ	noun	0	adjective										13606565a		
ca7u!jÁ	noun	0	adjective	00913184-s											
cA_b3lu!l	noun	0	noun	05334172-n											
cA_b3lu!l	noun	0	noun	07798451-n											
cA_b3lu!l	noun	0	noun	01947031-n											
cA_b3tA!Ny	noun	0	noun	09447520-n											
cA_b3tA!Ny	fixed	0	properNoun		Saturn										
cA_bA!_bniq	noun	0	noun					שבבניק							
cA_ba!t	noun	0	noun	15189617-n	Saturday										
cA_batW!n	noun	0	noun	15164809-n											
cA_blW!naH	noun	0	noun	04321354-n	Stencil										
ca!d	noun	0	noun	05562038-n											
cadA!d	verb	0	verb	02577426-v											
cadA!d	verb	0	verb	02326371-v											
cA_Da!r	noun	0	noun	09895252-n											
cAdra!n	noun	0	noun	09895252-n											
cadu!d	noun	0	adjective	01091446-s											
cAdxa!n	noun	0	noun	10319542-n											
cAdxanu!t	noun	0	noun	01243193-n											
cafA!7	verb	0	verb	00672179-v											
cafA!7	verb	0	verb	00908688-v											
cafA!7	verb	0	verb	01087648-v											
cafA!7	verb	0	verb	02506927-v											
cafa!n	noun	0	noun	02326697-n											
cafA!R	verb	0	verb	02721154-v											
cafA!x	verb	0	verb	01544989-v											
cafA!x	verb	0	verb	01544361-v											
cAfcE!fEt	noun	0	noun	14150001-n											
cafi!7	noun	0	noun											https://he.wiktionary.org/wiki/%D7%A9%D7%A4%D7%99%D7%98#%D7%A9%D6%B8%D7%81%D7%A4%D6%B4%D7%99%D7%98	
cafi!r	noun	0	noun	01475279-n											
cafi!x	noun	0	noun										13725270a		
cafu!7	noun	0	adjective			"~sentenced ~""judged"""									
cafu!7	noun	0	noun			"~a negative word for ""devotee"""									
cafu!f	noun	0	adjective	00707060-s											
cafu!f	noun	0	adjective	01241216-s		"with a ""bent"" posture"									
cafu!x	noun	0	adjective	02442263-s											
cafu!y	noun	0	adjective	02080847-a											
cafu!y	noun	0	beynoni	01932628-s											
cagA!g	verb	0	verb	00619438-v											
caga!H	verb	0	verb	00619438-v											
cAgri!r	noun	0	noun	09807206-n											
cAgri!r	noun	0	noun	09806975-n	Ambassador										
cAgriru!t	noun	0	noun	00589817-n											
cagu!r	noun	0	adjective	00491482-s											
cagu!y	noun	0	adjective	00023894-s											
cahi!d	noun	0	noun	10605080-n	Shahid										
cA!j	noun	0	noun	00168267-n											
cA!j	noun	0	noun	00504248-n											
cajA!7	verb	0	verb	01325518-v											
cajA!7	verb	0	verb	00480107-v											
cA!jAf	noun	0	noun	02043900-n	Larus										
caja!H	verb	0	verb	02066560-v											
caja!H	verb	0	verb	01604606-v											
cA!jAl	noun	0	noun	02131817-n											
cAjála!H	noun	0	noun	05522938-n	Ovary										
cAjála!H	noun	0	noun	11699086-n											
cajA!q	verb	0	verb	00276052-v											
cA!jAq	noun	0	noun	08538450-n											
cA!jAr	noun	0	noun	07340708-n											
cA!jAr	noun	0	noun	15193837-n	Dawn										
cAjári!t	noun	0	noun		Shacharit										
cAjáru!t	noun	0	noun	15172810-n											
cA!jAt	noun	0	noun	07818002-n							fossil				
CA!jCaj	noun	0	adjective					צ%27חצ%27ח							
cajE!mEt	noun	0	noun	14139964-n	Cirrhosis										
cAjm37A!Ny	noun	0	noun	09935292-n	Chess_player										
cA!jma7	noun	0	noun	00504248-n	Chess										
cajo!r	noun	0	noun	09659490-n											
cajo!r	noun	0	noun	04967454-n	Black										
caju!7	noun	0	adjective			killed									
caju!jÁ	noun	0	beynoni	01242072-s											
caju!m	noun	0	beynoni	00373173-s											
caju!q	noun	0	adjective			"e.g. ""bdica shcuqa"""							13637125a		
caju!q	noun	0	adjective	02590887-a											
caju!q	noun	0	adjective	02442263-s											
cAjZa!n	noun	0	noun	10090518-n											
cAjZani!	noun	0	adjective	02097969-s											
cAjZanu!t	noun	0	noun	06902751-n											
cA_ku!l	noun	0	adjective	01367733-s											
calA!7	verb	0	verb	02592711-v											
cA_la!7	noun	0	noun	04082075-n	Remote_control										
cA_lA!7 rA!jAq	noun	0	noun	04082075-n	Remote_control										
cA_la!7 rajW!q	noun	0	noun	04082075-n	Remote_control										
calA!f	verb	0	verb	01999243-v											
calA!j	verb	0	verb	01033289-v											
calA!j	verb	0	verb	01064577-v											
cala!l	noun	0	noun	13283562-n											
cala!l	noun	0	noun	13777962-n											
cala!l	noun	0	noun	13391842-n											
calA!l	verb	0	verb	00816512-v											
calA!l	verb	0	verb	00669665-v											
calA!l	verb	0	verb	00687320-v											
calA!q	verb	0	verb	00545484-v											
cala!v	noun	0	noun	13962925-n											
cala!v	noun	0	noun	15315573-n											
cala!v	noun	0	noun	04126845-n											
cAlbE!qEt	noun	0	noun	14155432-n											
cAlcE!lEt	noun	0	noun	01384674-n											
cAlcE!lEt	noun	0	noun	03003017-n											
cAlDa!g	noun	0	noun	01830044-n											
cale!m	noun	0	adjective	00516809-a											
cale!w	noun	0	adjective	00531862-s											
cA_lE!xEt	noun	0	noun					עלה#שלכת						https://he.wiktionary.org/wiki/%D7%A9%D7%9C%D7%9B%D7%AA	
cA_lE!xEt	noun	0	noun		Exfoliation_(botany)										
cAlGW!n	noun	0	noun	07631383-n	Ice_pop										
cAlhE!vEt	noun	0	noun	09465245-n											
cAlhE!vEt	noun	0	noun	13502051-n											
cali!7	noun	0	noun	01478085-s											
cA_li!7	noun	0	noun	10560786-n											
cali!c	noun	0	noun	09789602-n	Adjutant										
calicu!t	noun	0	noun												adjutancy-noun
cali!c Z3vaQi!	noun	0	noun	09789602-n	Adjutant										
cali!jÁ	noun	0	adjective										13637238a		
cali!jÁ	noun	0	noun	10072502-n											
cali!jÁ	noun	0	noun	10020810-n											
cAlmWni!m	noun	0	noun	13305585-n											
cAlpuji!t	noun	0	noun	05519790-n											
calu!jÁ	noun	0	adjective	02116728-a											
calu!v	noun	0	adjective	02487032-s											
cAlwa!H	noun	0	noun	07531029-n											
calW!c	other	0	numeral.cardinal	13766184-n											
calW!m	noun	0	noun	13993683-n											
calW!m	noun	0	noun	06645018-n											
calW!m	noun	0	noun	06642117-n											
calW!m	noun	0	noun	07288732-n	Hand_signaling_(open_outcry)										
ca!m	fixed	0	adverb	00109919-r											
ca!m	verb	0	verb	00683348-v											
ca!m	verb	0	verb	00683348-v											
camA!7	verb	0	verb	01981715-v											
camA!7	verb	0	verb	00617306-v											
cA_ma!c	noun	0	noun					הדלקת_נרות_חנוכה#השמש							shamash-noun-ptnssaAE
cA_ma!c	noun	0	noun					הדלקת_נרות_חנוכה#השמש							shamash-noun-FzX7T6h5
cA_ma!c	noun	0	noun		Gabbai			גבאי							
ca!_maH	fixed	0	adverb	00110073-r											
ca!_maH	fixed	0	adverb	00109919-r											
camA!n	verb	0	verb												gain_weight-verb
cA_mA!Ny	noun	0	noun	09821473-n											
cA_maQu!t	noun	0	noun	05741528-n											
camA!r	verb	0	verb	02207166-v											
camA!r	verb	0	verb	02584595-v											
camA!r	verb	0	verb	02288561-v											
camA!r	verb	0	verb	02461453-v											
camA!r	verb	0	verb	01131763-v											
camA!R	verb	0	verb	02174146-v											
camA!R	verb	0	verb	02175483-v											
camA!R	verb	0	verb	02111896-v											
camA!yIm	noun	0	noun	09459612-n	Sky										
camA!yIm	noun	0	noun	05635568-n											
came!n	noun	0	adjective	00995188-a											
came!n	noun	0	adjective	00989218-a											
cA_mE!nEt	noun	0	noun	07863174-n	Cream										
cami!c	noun	0	noun	02131634-s											
cami!c	noun	0	noun	02506473-s											
cami!r	noun	0	noun	12952302-n	Dill										
cami!RÁ	noun	0	adjective	00175025-a											
cAmnuni!	noun	0	adjective	00423687-s											
cAmpA!nyaH	noun	0	noun	07909617-n											
cAmpu!	noun	0	noun	04190559-n	Shampoo										
cAmra!n	noun	0	noun	02037690-s											
cAmra!n	noun	0	noun	09976635-n											
cAmrani!	noun	0	adjective	00576723-a											
cAmranu!t	noun	0	noun	06225913-n											
camu!7	noun	0	adjective	01237620-s											
camu!r	noun	0	adjective	00740790-a											
camu!r	noun	0	adjective	01995406-a											
cana!H	noun	0	noun	15226340-n											
cana!H	noun	0	noun	15228361-n											
cana!H	noun	0	noun	15228587-n											
cana!H	verb	0	verb	00961059-v											
cana!H	verb	0	verb	00343988-v											
cana!H m3RU_bE!rEt	noun	0	noun	15227065-n	Leap_year	pwn31 is only about the gregorian leap year		שנה_מעוברת							
cA_nA!Ny	noun	0	noun	04478550-n	Transformer										
cani!	noun	0	noun	04972154-n											
canu!n	noun	0	adjective	00804397-a											
canu!n	noun	0	adjective	00440649-s											
canu!y	noun	0	adjective	00595517-s											
canu!y b3mAjlo!qEt	noun	0	adjective	00604427-a											
cA_pA!RAt	noun	0	noun	14145979-n	Influenza										
cA_pi!r	noun	0	adjective	02604880-a					medicine						
cA_pi!r	noun	0	adjective	02088253-s											
cA_piri!t	noun	0	noun	02271095-n	Dragonfly										
cA_pu!d	noun	0	noun	04234962-n											
caqA!d	verb	0	verb	02424873-v											
caQA!f	verb	0	verb	00707283-v											
caQA!f	verb	0	verb	00005041-v											
caQA!f	verb	0	verb	01201417-v											
caQA!f	verb	0	verb	00005041-v											
cAQáf3ta!n	noun	0	adjective	00104850-a											
caQA!g	verb	0	verb	01050590-v											
caqA!l	verb	0	verb	02710678-v											
caqA!l	verb	0	verb	02710477-v											
caqA!l	verb	0	verb	00952463-v											
caQA!l	verb	0	verb	00899241-v											
caQA!l	verb	0	verb	00899241-v											
caQA!l	verb	0	verb	02329022-v											
cAQána!n	noun	0	noun	00591760-s											
cAQánA_nu!t	noun	0	noun	04680827-n											
cAQánA_nu!t	noun	0	noun	07547101-n											
caqA!q	verb	0	verb	02720849-v											
caqA!R	verb	0	verb	01993887-v											
caqA!R	verb	0	verb	01974660-v											
caqA!R	verb	0	verb	02043524-v											
caqA!R	verb	0	verb	00433792-v											
caqA!R	verb	0	verb	01975943-v											
caQA!v	verb	0	verb	01247417-v											
caQA!v	verb	0	verb	01857055-v											
cAqcu!qaH	noun	0	noun		Shakshouka										
cAqda!n	noun	0	adjective	00757628-a											
caqe!7	noun	0	adjective	01925383-a											
caqe!7	noun	0	adjective	01929162-a											
caqe!7	noun	0	adjective	00303750-s											
caqe!d	noun	0	noun	07766562-n											
cA!QfaH	noun	0	noun	10633512-n											
caqi!l	noun	0	adjective										13771972a		weighable-adj
caqi!RÁ	noun	0	adjective	02221417-a											
cAqra!n	noun	0	noun	10276234-n											
Ca!Qu	fixed	0	interjection	06644428-n											
caqu!f	noun	0	adjective	00433489-s											
caqu!f	noun	0	adjective	01623870-s											
caqu!l	noun	0	adjective	00893124-a											
caqu!l	noun	0	adjective	01950023-a											
caQu!l	noun	0	adjective			borrowed									
caQW!n	noun	0	noun	14002194-n											
ca!r	verb	0	verb	01733312-v											
CA!r7Er	noun	0	noun	06483408-n											
caRA!7	verb	0	verb	01964502-v											
cARA7ne!z	noun	0	noun	08415730-n											
cARácu!RÁ	noun	0	noun	07506616-n	Amusement										
cARácuRW!n	noun	0	noun	06633568-n	Game_show										
caRa!H	noun	0	noun	15253174-n											
caRa!H	noun	0	noun	15252642-n											
caRa!H	noun	0	noun	05138288-n											
